date,channel,data_source,campaign,ad_set,impressions,clicks,spend,conversions,video_views
2023-12-07,Programmatic,Amazon Ad Server (Sizmek),Profound intangible policy,Profound intangible policy AS-2,2201747,232755,1039512.79,4101,27463
2023-12-08,Programmatic,Amazon Ad Server (Sizmek),Profound intangible policy,Profound intangible policy AS-2,2527866,209395,960440.17,2713,47403
2023-12-09,Programmatic,Amazon Ad Server (Sizmek),Profound intangible policy,Profound intangible policy AS-2,2578902,276735,1245407.76,5155,37304
2023-12-10,Programmatic,Amazon Ad Server (Sizmek),Profound intangible policy,Profound intangible policy AS-2,2539083,216458,908820.35,3178,35383
2023-12-11,Programmatic,Amazon Ad Server (Sizmek),Profound intangible policy,Profound intangible policy AS-2,2354424,236760,1115921.47,4319,26116
2023-12-12,Programmatic,Amazon Ad Server (Sizmek),Profound intangible policy,Profound intangible policy AS-2,2448780,233683,1023997.72,3496,38596
2023-12-13,Programmatic,Amazon Ad Server (Sizmek),Profound intangible policy,Profound intangible policy AS-2,2208097,215023,891536.93,3325,33861
2023-12-14,Programmatic,Amazon Ad Server (Sizmek),Profound intangible policy,Profound intangible policy AS-2,2343177,218023,959980.76,3644,27159
2023-12-15,Programmatic,Amazon Ad Server (Sizmek),Profound intangible policy,Profound intangible policy AS-2,2323538,227636,1101885.95,3805,37222
2023-12-16,Programmatic,Amazon Ad Server (Sizmek),Profound intangible policy,Profound intangible policy AS-2,2332110,228453,1073157.67,3387,32367
2023-12-17,Programmatic,Amazon Ad Server (Sizmek),Profound intangible policy,Profound intangible policy AS-2,2361750,227177,1006529.64,4112,49722
2023-12-18,Programmatic,Amazon Ad Server (Sizmek),Profound intangible policy,Profound intangible policy AS-2,2626466,249244,1105063.37,3268,36032
2023-12-19,Programmatic,Amazon Ad Server (Sizmek),Profound intangible policy,Profound intangible policy AS-2,2794993,267575,1188862.07,4598,39188
2023-12-20,Programmatic,Amazon Ad Server (Sizmek),Profound intangible policy,Profound intangible policy AS-2,2440466,228977,1142186.66,3123,31803
2023-12-21,Programmatic,Amazon Ad Server (Sizmek),Profound intangible policy,Profound intangible policy AS-2,2437383,243761,1123395.64,4822,43568
2023-12-22,Programmatic,Amazon Ad Server (Sizmek),Profound intangible policy,Profound intangible policy AS-2,2237368,226177,1045570.98,3217,31683
2023-12-23,Programmatic,Amazon Ad Server (Sizmek),Profound intangible policy,Profound intangible policy AS-2,2534956,227291,1082369.92,3782,33889
2023-12-24,Programmatic,Amazon Ad Server (Sizmek),Profound intangible policy,Profound intangible policy AS-2,2445038,222048,1018338.19,3329,40564
2023-12-25,Programmatic,Amazon Ad Server (Sizmek),Profound intangible policy,Profound intangible policy AS-2,2568335,253838,1136311.93,4022,30548
2023-12-26,Programmatic,Amazon Ad Server (Sizmek),Profound intangible policy,Profound intangible policy AS-2,2535478,233177,1047889.55,3635,41598
2023-12-27,Programmatic,Amazon Ad Server (Sizmek),Profound intangible policy,Profound intangible policy AS-2,2858797,257291,1164375.8,4097,54340
2023-12-28,Programmatic,Amazon Ad Server (Sizmek),Profound intangible policy,Profound intangible policy AS-2,2636312,227823,1033537.19,2980,42905
2023-12-29,Programmatic,Amazon Ad Server (Sizmek),Profound intangible policy,Profound intangible policy AS-2,2578439,257731,1214884.63,3938,42377
2023-12-30,Programmatic,Amazon Ad Server (Sizmek),Profound intangible policy,Profound intangible policy AS-2,2543952,220041,1004129.73,3373,43139
2023-12-31,Programmatic,Amazon Ad Server (Sizmek),Profound intangible policy,Profound intangible policy AS-2,2677761,232730,1098872.74,2791,50467
2023-01-01,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,890724,110117,374910.85,2257,11588
2023-01-02,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,855140,104422,335174.54,2366,12531
2023-01-03,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,875439,103509,356808.03,2132,12849
2023-01-04,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,900547,103217,319308.61,2201,13442
2023-01-05,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,762088,91588,325948.18,1871,11541
2023-01-06,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,845892,92685,321431.68,1660,14490
2023-01-07,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,956570,106405,365460.43,1951,12740
2023-01-08,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,890390,105072,374187.7,2615,11660
2023-01-09,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,891135,111715,411185.64,2507,15846
2023-01-10,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,867486,110455,394708.54,1974,12109
2023-01-11,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,896042,101888,314926.25,1923,10894
2023-01-12,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,904789,113510,362039.87,2518,12584
2023-01-13,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,799855,98371,325038.5,2509,11403
2023-01-14,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,740009,86813,296768.52,1967,13689
2023-01-15,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,734941,89440,313553.04,1730,12553
2023-01-16,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,710086,85679,282434.39,2248,12484
2023-01-17,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,742165,85511,295507.19,1720,12501
2023-01-18,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,927205,100213,330465.39,2133,15882
2023-01-19,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,889256,95868,318803.5,1600,11962
2023-01-20,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,807673,91421,291824.35,1377,11754
2023-01-21,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,989417,119480,391679.04,2170,12637
2023-01-22,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,855070,95733,307074.25,1266,12421
2023-01-23,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,950448,121809,398967.61,3311,15719
2023-01-24,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,855821,93668,339846.66,1833,13096
2023-01-25,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,809996,88315,290213.96,1530,14540
2023-01-26,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,792426,88025,343970.88,1789,9851
2023-01-27,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,709444,84415,298969.66,1792,11440
2023-01-28,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,958924,105581,368651.21,2162,11690
2023-01-29,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,829550,104912,347710.73,2604,12619
2023-01-30,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,861157,97372,349327.97,1872,14351
2023-01-31,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,757425,82697,278655.26,1442,10995
2023-02-01,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,965971,106933,373612.8,2244,15687
2023-02-02,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,860628,110045,431476.56,2661,11050
2023-02-03,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,809032,94937,328721.33,1970,9107
2023-02-04,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,913969,105225,387502.47,2583,14855
2023-02-05,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,748785,82756,278324.73,1531,14170
2023-02-06,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,855188,86109,299909.76,1381,10911
2023-02-07,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,783049,88348,335853.01,1818,13899
2023-02-08,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,792482,86388,292505.75,1537,11964
2023-02-09,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,917268,100036,381723.57,2005,11002
2023-02-10,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,886537,100395,364030.5,1825,11041
2023-02-11,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,757486,81210,276660.73,1463,11389
2023-02-12,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,846137,95972,347372.2,2266,11922
2023-02-13,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,819002,98983,364515.43,2010,9865
2023-02-14,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,787188,91502,331638.04,1713,8807
2023-02-15,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,963074,105745,342838.41,2271,12611
2023-02-16,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,875014,91158,309351.95,1488,13506
2023-02-17,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,1082797,118973,414174.91,2130,16226
2023-02-18,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,928294,107656,378411.34,2312,12877
2023-02-19,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,731016,78772,286807.86,1626,11297
2023-02-20,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,917451,107265,382513.56,2464,15908
2023-02-21,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,928007,116494,384628.14,2369,14743
2023-02-22,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,907944,109680,395779.57,2458,13371
2023-02-23,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,896228,101134,369406.66,1905,15314
2023-02-24,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,964614,109598,399703.36,2048,12385
2023-02-25,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,878213,111105,415849.04,2757,12728
2023-02-26,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,855230,103547,383373.88,2074,12441
2023-02-27,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,925650,92380,336185.01,1659,11308
2023-02-28,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,906121,110672,392691.44,2404,12735
2023-03-01,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,918298,101894,332991.11,1768,9487
2023-03-02,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,862948,98254,358026.39,2148,16656
2023-03-03,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,886759,100206,361502.77,2094,11431
2023-03-04,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,807175,90199,326728.45,1414,14988
2023-03-05,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,804927,95977,321397.22,2059,12142
2023-03-06,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,931669,99018,335351.58,1700,15159
2023-03-07,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,1027226,110217,415767.32,2298,14278
2023-03-08,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,910203,91842,328769.18,1388,14078
2023-03-09,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,907231,95397,354152.97,1694,14936
2023-03-10,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,863100,103111,371037.52,2235,14237
2023-03-11,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,827455,103321,372157.23,2271,13854
2023-03-12,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,943039,108597,409274.43,2357,13364
2023-03-13,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,1000372,119182,418346.98,2109,13924
2023-03-14,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,853577,95745,346952.46,2191,9741
2023-03-15,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,1008482,112035,395058.83,2294,16314
2023-03-16,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,687930,82205,290546.35,1954,11994
2023-03-17,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,984962,111788,397994.47,2416,18355
2023-03-18,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,906487,97762,357771.97,1844,14219
2023-03-19,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,850907,84035,297144.8,1266,11296
2023-03-20,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,902807,97055,374011.9,1724,10094
2023-03-21,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,794314,79504,275629.83,1615,13776
2023-03-22,Programmatic,Google Display & Video 360,Centralized modular throughput,Centralized modular throu... AS-1,846089,89383,321646.78,1882,9271
